fid,Arbolado y Vegetación,Limpieza Viaria,Contaminación Sonora,Señaización       H y V,Sendas Peatonales,Obras en Construcción,Presencia de Obstáculos,Distancias Paradas TP,Actividad Comercial,Área Movilidad Motorizada,Ancho Vereda Útil,Estado de Vereda,Mobiliario Urbano,Pendientes,Movilidad Reducida,Estado Rampas,Guía no Videntes,IC,Tipo
823,1,4,1,3,4,4,4,4,0,2,3,4,3,1,2,4,1,"66,1764705882353",par
831,2,3,1,3,2,3,4,4,4,2,1,3,3,2,3,1,1,"61,7647058823529",par
832,1,4,1,3,2,4,1,4,4,2,1,3,2,3,2,1,1,"57,3529411764706",par
839,1,3,1,3,4,4,4,4,4,2,1,1,1,2,2,1,1,"57,3529411764706",par
840,1,3,1,3,4,4,1,4,4,2,4,3,3,1,2,1,1,"61,7647058823529",par
856,1,4,1,1,4,4,4,4,4,2,2,3,3,3,1,1,1,"63,2352941176471",par
858,2,4,1,1,4,4,4,4,4,2,1,1,3,2,2,1,1,"60,2941176470588",par
863,2,4,1,4,4,4,4,4,4,2,4,4,3,1,3,4,4,"82,3529411764706",par
864,1,3,1,3,2,4,4,4,4,2,4,3,2,1,2,1,1,"61,7647058823529",par
865,1,3,1,4,1,4,4,4,4,2,1,3,3,3,2,1,1,"61,7647058823529",par
866,1,4,1,4,2,4,4,4,0,2,4,3,3,1,2,1,1,"60,2941176470588",par
867,2,1,1,3,2,4,4,4,4,2,4,1,3,1,2,1,1,"58,8235294117647",par
868,1,4,1,3,1,4,4,4,4,2,4,3,3,1,2,1,1,"63,2352941176471",par
872,1,3,1,4,4,4,1,4,4,2,4,4,3,1,2,1,1,"64,7058823529412",par
880,1,4,1,3,2,4,4,4,4,2,1,1,1,1,2,1,1,"54,4117647058823",par
883,2,3,1,4,1,4,4,4,4,2,1,3,3,2,2,2,1,"63,2352941176471",par
886,1,4,1,1,2,4,1,4,4,2,4,3,3,1,2,1,1,"57,3529411764706",par
890,1,3,1,3,4,4,4,4,4,2,4,3,3,1,2,1,1,"66,1764705882353",par
891,1,3,1,3,4,4,4,4,4,2,4,1,3,1,2,1,1,"63,2352941176471",par
896,1,1,1,3,4,4,1,4,4,2,4,3,3,1,2,3,1,"61,7647058823529",par
897,1,3,1,4,2,4,1,4,4,2,4,3,3,1,2,1,1,"60,2941176470588",par
899,1,3,1,3,1,4,1,4,4,2,4,1,2,1,2,1,1,"52,9411764705882",par
904,1,4,1,3,1,4,1,4,4,2,4,3,3,1,2,1,1,"58,8235294117647",par
910,2,3,1,3,2,4,4,4,4,2,1,3,3,2,2,3,1,"64,7058823529412",par
913,1,1,1,1,1,4,4,4,4,2,4,3,3,1,2,1,1,"55,8823529411765",par
915,1,4,1,1,2,4,4,4,4,2,1,1,2,3,2,1,1,"55,8823529411765",par
916,1,3,1,3,2,4,1,4,4,2,4,1,3,2,2,1,1,"57,3529411764706",par
920,1,2,1,4,2,4,4,4,4,2,4,3,4,1,2,1,1,"64,7058823529412",par
932,3,4,1,1,4,4,1,4,4,2,1,1,3,2,3,1,1,"58,8235294117647",par
933,2,4,1,3,2,4,4,4,4,2,2,3,3,3,2,1,1,"66,1764705882353",par
934,1,4,1,1,2,4,4,4,4,2,4,3,3,1,2,1,1,"61,7647058823529",par
935,1,3,1,1,2,4,1,4,4,2,1,1,3,2,2,1,1,50,par
939,2,4,1,4,4,4,4,4,4,2,4,4,4,1,3,4,4,"83,8235294117647",par
940,3,3,1,3,4,4,4,4,4,2,4,1,2,1,2,1,4,"69,1176470588235",par
944,1,2,1,1,1,4,1,4,4,2,4,3,3,1,2,1,1,"52,9411764705882",par
946,2,4,1,3,2,4,4,4,4,2,4,4,4,1,2,1,1,"69,1176470588235",par
947,1,3,1,3,4,4,1,4,4,2,4,3,3,1,2,1,1,"61,7647058823529",par
949,2,3,1,3,4,4,1,4,4,2,4,3,3,1,2,1,1,"63,2352941176471",par
953,1,3,1,4,4,4,4,4,4,2,1,3,3,2,2,1,1,"64,7058823529412",par
957,1,4,1,1,2,4,4,4,0,4,4,4,2,1,2,1,1,"58,8235294117647",par
958,1,3,1,1,4,4,4,4,4,2,2,3,3,3,2,1,1,"63,2352941176471",par
963,2,2,1,4,1,2,1,4,4,2,4,3,3,1,2,1,1,"55,8823529411765",par
964,1,2,1,3,4,4,4,4,4,2,4,3,3,1,2,2,4,"70,5882352941177",par
965,1,3,1,1,4,4,1,4,4,2,4,3,3,1,2,1,1,"58,8235294117647",par
967,3,4,1,3,4,4,4,4,4,2,1,4,2,1,3,1,1,"67,6470588235294",par
968,3,4,1,4,4,4,4,4,4,2,4,4,3,1,2,1,1,"73,5294117647059",par
976,1,4,1,4,4,4,4,4,4,2,4,4,4,1,3,4,4,"82,3529411764706",par
984,1,1,1,3,4,4,1,4,4,2,4,3,3,2,2,2,1,"61,7647058823529",par
988,3,3,4,1,1,4,4,4,4,2,1,1,3,3,2,1,1,"61,7647058823529",par
989,1,3,1,1,2,4,4,4,4,2,4,1,3,1,2,1,1,"57,3529411764706",par
991,2,4,1,1,2,4,1,4,4,2,4,3,2,1,2,1,1,"57,3529411764706",par
992,3,4,1,1,4,2,1,4,4,2,4,3,3,1,2,1,1,"60,2941176470588",par
993,3,4,1,3,4,4,4,4,4,2,4,3,4,1,2,1,1,"72,0588235294118",par
1008,1,4,1,4,4,4,4,4,4,2,4,4,4,1,3,4,4,"82,3529411764706",par
1010,2,4,1,1,2,4,4,4,4,2,4,4,4,2,2,1,1,"67,6470588235294",par
1011,1,3,1,1,2,3,1,4,4,2,1,1,2,1,2,1,1,"45,5882352941176",par
1012,2,1,1,3,2,4,4,4,4,2,4,3,2,1,2,1,1,"60,2941176470588",par
1013,2,3,1,1,1,4,1,4,4,2,1,1,3,1,2,1,1,"48,5294117647059",par
1018,4,4,1,1,2,3,4,4,4,2,1,3,3,1,2,1,4,"64,7058823529412",par
1019,2,4,1,3,4,4,4,4,4,2,2,4,3,1,2,1,1,"67,6470588235294",par
1020,1,4,1,1,2,4,1,4,4,2,2,3,3,3,2,1,1,"57,3529411764706",par
1021,1,4,1,1,2,4,4,4,4,2,4,3,3,1,2,2,1,"63,2352941176471",par
1024,3,3,1,1,1,3,4,4,4,2,4,1,3,1,2,1,1,"57,3529411764706",par
1031,3,3,1,1,4,4,4,4,4,2,4,4,4,1,2,3,4,"76,4705882352941",par
1033,4,2,1,1,2,3,4,4,4,2,1,1,3,2,3,1,1,"57,3529411764706",par
1034,2,4,1,3,4,3,4,4,4,2,2,4,3,1,2,1,1,"66,1764705882353",par
1035,2,3,1,3,4,2,4,4,4,2,4,3,3,1,2,1,1,"64,7058823529412",par
1036,2,4,1,1,4,4,1,4,4,2,4,1,2,1,2,1,1,"57,3529411764706",par
1052,2,3,1,3,4,2,1,4,4,2,4,3,3,1,2,1,1,"60,2941176470588",par
1061,2,3,1,3,1,4,4,4,4,2,1,1,3,3,2,1,1,"58,8235294117647",par
1062,1,4,1,3,2,4,4,4,4,2,1,1,1,2,2,1,1,"55,8823529411765",par
1063,3,4,1,1,1,1,1,4,4,2,1,3,3,2,2,1,1,"51,4705882352941",par
1064,1,3,1,3,2,4,4,4,0,2,4,3,2,1,2,1,1,"55,8823529411765",par
1066,2,3,1,3,4,4,1,4,4,2,4,3,3,1,2,1,1,"63,2352941176471",par
1067,2,3,1,4,4,4,1,4,4,2,4,3,2,1,2,1,1,"63,2352941176471",par
1071,2,4,4,3,2,4,4,4,4,2,2,3,3,3,2,1,1,"70,5882352941177",par
1083,1,4,1,4,4,4,1,4,4,2,4,4,4,1,3,4,4,"77,9411764705882",par
1087,2,4,1,1,4,4,4,4,4,4,4,4,3,1,2,1,1,"70,5882352941177",par
1088,1,1,1,3,2,4,4,4,4,2,4,1,2,1,2,1,1,"55,8823529411765",par
1089,1,1,1,3,1,4,4,4,4,2,4,3,3,1,2,1,1,"58,8235294117647",par
1090,1,3,4,3,1,3,4,4,4,2,1,3,3,2,2,1,1,"61,7647058823529",par
1097,2,4,1,3,4,4,1,4,4,2,2,4,3,1,2,1,1,"63,2352941176471",par
1098,3,2,1,1,2,4,1,4,4,2,4,1,2,1,2,1,1,"52,9411764705882",par
1102,1,3,1,3,4,4,1,4,4,2,4,1,2,1,2,3,1,"60,2941176470588",par
1111,3,2,1,3,1,4,1,4,4,2,2,3,3,1,2,1,1,"55,8823529411765",par
1113,1,4,1,3,2,4,4,4,4,2,4,3,4,1,2,1,1,"66,1764705882353",par
1114,1,4,1,3,1,4,4,4,4,2,1,1,3,2,2,1,1,"57,3529411764706",par
1116,3,3,1,1,4,2,4,4,4,2,4,4,2,1,2,1,1,"63,2352941176471",par
1117,2,3,1,3,4,4,1,4,4,2,4,3,2,1,2,2,1,"63,2352941176471",par
1124,1,4,1,4,4,4,4,4,4,2,4,4,4,1,3,4,4,"82,3529411764706",par
1125,1,4,1,1,4,4,4,4,4,2,4,4,3,1,3,2,1,"69,1176470588235",par
1128,2,4,1,1,2,4,4,4,4,2,2,3,3,3,2,1,1,"63,2352941176471",par
1129,1,3,1,1,2,4,4,4,4,2,1,3,3,2,2,1,1,"57,3529411764706",par
1135,2,3,1,1,4,3,4,4,4,2,4,4,3,1,3,3,1,"69,1176470588235",par
1136,2,3,1,1,2,4,1,4,4,2,1,1,3,2,2,1,1,"51,4705882352941",par
1137,1,4,1,3,2,4,4,4,4,2,1,3,2,1,2,1,1,"58,8235294117647",par
1138,2,2,4,3,1,4,4,4,4,2,1,3,3,2,1,1,1,"61,7647058823529",par
1140,2,4,1,3,4,4,1,4,4,2,4,1,3,1,1,1,1,"60,2941176470588",par
1141,3,2,1,1,4,2,4,4,4,2,4,3,2,1,2,1,1,"60,2941176470588",par
1152,1,4,1,4,4,4,4,4,0,2,4,4,4,1,3,4,4,"76,4705882352941",par
1156,2,3,1,1,2,4,1,4,4,2,4,3,3,1,2,1,1,"57,3529411764706",par
1158,2,4,1,3,4,4,4,4,4,2,3,4,3,1,2,1,1,"69,1176470588235",par
1160,3,2,1,3,1,4,4,4,4,2,4,3,3,1,2,1,1,"63,2352941176471",par
1161,2,4,1,1,1,4,4,4,4,2,1,1,3,2,2,1,1,"55,8823529411765",par
1165,1,4,1,1,1,4,1,4,4,2,4,4,2,1,1,1,1,"54,4117647058823",par
1166,1,1,1,3,1,4,4,4,0,2,4,3,1,1,2,1,1,50,par
1167,1,1,1,4,2,4,4,4,0,2,4,3,2,4,2,1,1,"58,8235294117647",par
1175,1,4,1,1,2,4,1,4,4,2,1,4,2,3,2,1,1,"55,8823529411765",par
1176,1,4,4,1,1,4,1,4,4,2,2,3,3,3,2,1,1,"60,2941176470588",par
1185,1,4,1,1,4,4,1,4,4,2,1,3,2,3,3,1,1,"58,8235294117647",par
1186,1,2,1,3,4,2,4,4,4,2,4,4,3,1,2,2,1,"64,7058823529412",par
1190,3,4,1,4,4,4,4,4,4,2,4,4,2,1,2,1,1,"72,0588235294118",par
1191,3,4,1,1,4,4,1,4,4,2,1,3,1,1,2,1,1,"55,8823529411765",par
1192,3,2,1,1,1,4,4,4,4,2,4,3,3,1,2,1,1,"60,2941176470588",par
1193,1,3,1,3,1,4,1,4,4,2,1,1,1,2,2,1,1,"48,5294117647059",par
1206,1,2,1,1,2,4,4,4,4,2,4,3,3,1,2,1,1,"58,8235294117647",par
1207,2,2,1,1,4,4,4,4,4,2,4,4,3,1,1,1,1,"63,2352941176471",par
1215,1,4,4,1,2,4,1,4,4,2,1,4,3,2,2,1,1,"60,2941176470588",par
1216,2,2,4,1,1,3,4,4,4,2,1,3,2,2,2,1,1,"57,3529411764706",par
1220,1,4,1,1,4,4,4,4,4,2,4,4,3,1,2,1,1,"66,1764705882353",par
1222,1,4,1,4,1,4,4,4,4,2,1,3,3,3,2,3,1,"66,1764705882353",par
1223,1,4,1,1,1,4,4,4,4,2,1,3,1,2,2,1,1,"54,4117647058823",par
1224,1,2,1,1,2,4,1,4,0,2,4,1,2,1,2,2,1,"45,5882352941176",par
1229,1,3,1,3,2,4,4,4,4,2,1,4,3,1,2,1,1,"60,2941176470588",par
1230,2,4,1,3,4,4,4,4,4,2,4,3,3,1,2,3,1,"72,0588235294118",par
1231,2,2,1,1,2,1,4,4,0,2,4,3,2,1,2,1,1,"48,5294117647059",par
1235,1,4,1,1,2,4,4,4,0,2,4,4,3,1,2,1,1,"57,3529411764706",par
1237,1,2,1,1,1,4,1,4,0,2,4,1,3,1,2,1,1,"44,1176470588235",par
1245,1,4,1,3,1,4,4,4,4,2,2,3,3,3,2,1,1,"63,2352941176471",par
1251,1,4,1,3,2,4,1,4,4,2,1,3,3,1,2,1,1,"55,8823529411765",par
1252,2,4,1,4,4,3,1,4,4,2,4,3,3,1,2,3,1,"67,6470588235294",par
1253,2,4,1,3,2,4,4,4,4,2,1,3,3,1,2,1,1,"61,7647058823529",par
1254,1,2,1,1,2,4,1,4,4,2,4,1,3,1,2,2,1,"52,9411764705882",par
1267,1,2,1,3,2,4,4,4,4,2,3,4,3,1,2,1,1,"61,7647058823529",par
1276,3,2,1,3,2,4,4,4,4,2,4,3,4,1,2,1,1,"66,1764705882353",par
1277,2,3,1,3,1,4,4,4,4,2,4,3,1,1,2,1,1,"60,2941176470588",par
1285,1,1,1,1,1,4,4,4,0,2,4,1,2,1,2,1,1,"45,5882352941176",par
1300,1,2,1,1,1,1,1,4,4,2,4,1,3,1,2,1,1,"45,5882352941176",par
1301,3,2,1,3,2,4,1,4,4,2,4,3,3,1,2,1,1,"60,2941176470588",par
1302,2,2,1,3,1,4,1,4,4,2,4,3,2,2,2,1,1,"57,3529411764706",par
1303,3,1,1,3,1,4,4,4,0,2,4,3,3,1,2,1,1,"55,8823529411765",par
1306,1,2,1,1,1,4,1,4,0,2,4,1,2,1,2,1,1,"42,6470588235294",par
1307,1,4,1,1,1,4,4,4,4,2,4,1,2,1,2,1,1,"55,8823529411765",par
1314,1,4,1,1,2,2,4,4,4,2,4,3,3,1,2,1,1,"58,8235294117647",par
1315,1,3,1,1,2,4,4,4,4,2,4,1,2,1,2,1,1,"55,8823529411765",par
1321,1,3,1,3,2,4,4,4,4,2,2,3,2,3,2,1,1,"61,7647058823529",par
1322,2,4,1,3,1,4,1,4,4,2,1,3,2,1,1,1,1,"52,9411764705882",par
1323,1,3,1,1,1,4,1,4,4,2,4,1,2,1,2,1,1,50,par
1324,3,4,4,3,1,4,4,4,4,2,1,1,3,3,2,1,1,"66,1764705882353",par
1325,2,3,1,1,1,4,4,4,4,2,4,1,3,1,2,1,1,"57,3529411764706",par
1326,1,2,1,1,1,4,1,4,4,2,4,3,2,1,2,1,1,"51,4705882352941",par
1327,1,2,1,1,1,4,1,4,4,2,4,3,2,1,2,1,1,"51,4705882352941",par
1330,1,1,1,1,1,4,4,4,0,2,1,1,2,1,2,1,1,"41,1764705882353",par
1344,1,4,1,1,2,4,4,4,4,2,1,4,4,1,3,1,1,"61,7647058823529",par
1345,1,3,1,1,2,4,4,4,4,2,4,3,2,1,2,1,1,"58,8235294117647",par
1347,2,3,1,1,1,2,4,4,0,2,1,1,3,1,2,1,1,"44,1176470588235",par
1353,1,3,1,1,1,4,4,4,4,2,4,4,3,1,2,1,1,"60,2941176470588",par
1354,1,1,1,4,1,4,4,4,4,2,1,1,2,1,2,1,1,"51,4705882352941",par
1368,1,1,1,1,1,4,4,4,4,2,4,1,3,1,2,1,1,"52,9411764705882",par
1379,1,4,1,4,4,4,4,4,0,2,4,4,2,1,2,1,1,"63,2352941176471",par
1381,4,4,1,4,1,4,4,4,4,2,2,3,2,2,2,1,1,"66,1764705882353",par
1382,1,4,1,4,2,4,4,4,4,2,4,4,3,2,2,1,1,"69,1176470588235",par
1383,2,3,1,1,1,4,1,4,4,2,4,1,3,1,2,1,1,"52,9411764705882",par
1384,1,2,1,1,1,4,1,4,4,2,4,1,3,1,2,1,1,50,par
1387,1,3,1,1,1,2,1,4,0,2,4,1,1,1,2,1,1,"39,7058823529412",par
1388,1,2,1,1,1,4,4,4,0,2,4,1,2,1,2,1,1,"47,0588235294118",par
1396,1,2,1,1,1,4,1,4,4,2,4,3,3,1,2,1,1,"52,9411764705882",par
1397,1,3,1,1,1,4,1,4,0,2,4,1,2,1,2,1,1,"44,1176470588235",par
1409,2,4,4,4,2,4,1,4,4,2,1,1,2,2,2,1,1,"60,2941176470588",par
1410,2,3,1,3,4,4,1,4,4,2,4,3,2,1,2,1,1,"61,7647058823529",par
1413,3,3,1,1,2,2,4,4,4,2,1,3,3,4,2,1,1,"60,2941176470588",par
1414,1,4,1,3,2,2,4,4,4,2,4,3,3,1,2,1,1,"61,7647058823529",par
1424,2,4,1,1,4,4,4,4,4,2,3,4,3,1,2,1,4,"70,5882352941177",par
1425,2,2,1,1,2,4,1,4,4,2,1,3,2,1,2,1,1,50,par
1426,3,4,1,1,2,4,4,4,0,2,4,3,2,1,3,1,1,"58,8235294117647",par
1429,3,2,1,1,1,4,1,4,4,2,2,1,2,1,2,1,1,"48,5294117647059",par
1430,1,2,1,4,2,4,4,4,4,2,1,3,3,1,2,1,1,"58,8235294117647",par
1431,2,3,1,3,4,4,4,4,0,2,4,3,3,1,2,1,1,"61,7647058823529",par
1434,2,4,1,3,1,4,1,4,4,2,4,1,3,1,2,1,1,"57,3529411764706",par
1436,1,4,1,1,1,1,1,4,0,2,4,1,2,3,2,1,1,"44,1176470588235",par
1438,1,2,1,3,1,4,4,4,4,2,4,3,2,1,2,1,1,"58,8235294117647",par
1446,3,3,1,1,1,4,4,4,4,2,4,3,2,1,2,1,1,"60,2941176470588",par
1447,1,3,4,1,1,4,1,4,0,2,1,3,2,3,2,1,1,50,par
1453,3,4,1,3,2,4,4,4,4,2,4,4,3,1,2,1,1,"69,1176470588235",par
1454,1,1,1,4,2,4,4,4,4,2,4,3,3,1,2,1,1,"61,7647058823529",par
1459,1,3,1,1,2,4,4,4,0,2,4,3,3,1,2,1,4,"58,8235294117647",par
1462,2,4,1,1,2,4,4,4,4,2,1,3,3,3,2,1,1,"61,7647058823529",par
1463,1,3,1,1,2,4,4,4,4,2,1,1,3,3,2,1,1,"55,8823529411765",par
1464,2,2,1,1,2,2,1,4,4,2,4,3,3,1,2,1,1,"52,9411764705882",par
1465,1,4,1,1,1,4,1,4,0,2,1,1,2,3,2,1,1,"44,1176470588235",par
1467,1,3,1,3,2,4,4,4,0,2,4,3,2,1,2,1,1,"55,8823529411765",par
1472,3,1,1,3,2,4,1,4,4,2,1,1,2,1,2,1,1,50,par
1473,1,4,1,1,1,4,1,4,4,2,1,3,2,1,2,1,1,50,par
1481,3,4,4,4,1,4,1,4,4,2,1,3,3,2,2,1,1,"64,7058823529412",par
1482,1,3,1,3,1,4,4,4,4,2,4,3,4,1,2,1,1,"63,2352941176471",par
1490,1,4,1,3,4,4,4,4,4,2,4,4,3,1,2,1,1,"69,1176470588235",par
1491,1,4,4,1,1,4,4,4,4,2,1,3,2,2,2,1,1,"60,2941176470588",par
1492,1,4,1,3,2,4,1,4,4,2,1,3,2,1,2,2,1,"55,8823529411765",par
1496,1,3,1,1,1,4,4,4,4,2,4,1,3,1,2,1,1,"55,8823529411765",par
1497,1,3,1,1,1,4,1,4,0,2,4,3,2,1,2,1,1,"47,0588235294118",par
1498,1,3,4,3,1,4,4,4,4,2,1,3,1,1,2,1,1,"58,8235294117647",par
1502,2,4,1,3,2,4,4,4,4,2,4,4,4,1,2,1,1,"69,1176470588235",par
1503,1,4,1,3,1,4,4,4,0,2,4,4,3,1,2,1,4,"63,2352941176471",par
1508,1,3,1,1,4,4,4,4,4,2,1,3,3,3,2,1,1,"61,7647058823529",par
1510,1,1,1,1,1,1,1,4,4,2,4,1,2,1,2,1,1,"42,6470588235294",par
1512,3,4,1,3,1,4,4,4,4,2,4,3,2,1,2,1,1,"64,7058823529412",par
1513,1,3,1,1,1,4,4,4,0,2,1,3,2,1,2,1,1,"47,0588235294118",par
1525,1,3,1,1,1,4,1,4,4,2,4,3,2,1,2,1,1,"52,9411764705882",par
1526,1,4,1,1,1,4,1,4,4,2,1,1,3,3,2,1,1,"51,4705882352941",par
1527,2,4,4,1,4,4,1,4,0,2,1,1,3,3,2,1,1,"55,8823529411765",par
1528,1,2,4,3,1,4,4,4,0,2,1,3,2,1,2,1,1,"52,9411764705882",par
1531,1,3,1,1,1,4,4,4,4,2,4,3,3,1,2,1,1,"58,8235294117647",par
1540,3,4,4,3,1,4,1,4,4,2,1,3,3,3,2,1,1,"64,7058823529412",par
1541,1,4,1,1,1,4,4,4,0,2,1,1,2,1,2,1,1,"45,5882352941176",par
1550,2,3,1,4,2,4,4,4,4,2,4,4,3,1,2,1,1,"67,6470588235294",par
1563,2,3,1,4,1,4,1,4,4,2,4,1,2,1,2,1,1,"55,8823529411765",par
1570,1,4,1,1,2,3,4,4,4,2,4,3,2,2,2,1,1,"60,2941176470588",par
1584,1,2,4,3,4,4,1,4,4,2,1,1,3,3,2,1,1,"60,2941176470588",par
1593,4,4,4,3,2,4,4,4,0,2,1,3,2,3,2,1,1,"64,7058823529412",par
